Technique,Complex Name,Organism,Other Organisms,Complex Function,Proteins,Genes,Confidence Score
contextual,Ndc80 complex,Saccharomyces cerevisiae (budding yeast),"Found in humans, mice, Drosophila melanogaster, and other eukaryotes with minor variations","Crucial kinetochore complex essential for chromosome segregation during mitosis, responsible for maintaining microtubule attachment and ensuring proper chromosome alignment during cell division",1. Ndc80 (Hec1 in humans); 2. Nuf2; 3. Spc24; 4. Spc25,1. NDC80; 2. NUF2; 3. SPC24; 4. SPC25,
zero-shot,Kinetochore Mis12 Complex,Humans (Homo sapiens),S. cerevisiae (Budding Yeast),"Essential for kinetochore assembly and chromosome segregation during mitosis, serving as a critical link between the inner kinetochore and outer kinetochore protein networks",1. MIS12; 2. MINS1 (MIS12 complex subunit 1); 3. DSN1; 4. PMF1,1. MIS12; 2. MINS1; 3. DSN1; 4. PMF1,0.82
few-shot,Kinetochore Mis12 complex,Human,- Saccharomyces cerevisiae; - Drosophila melanogaster; Self Confidence Score Calculation:; - Consistency of information across sources: 0.85 × 0.30 = 0.255; - Supporting experimental data: 0.90 × 0.30 = 0.270; - Protein-gene mapping accuracy: 0.95 × 0.25 = 0.238; - Organism-specific analysis: 1.00 × 0.15 = 0.150; Total Self Confidence Score:; 0.255 + 0.270 + 0.238 + 0.150 = **0.913**,A critical protein complex that plays a central role in kinetochore assembly and chromosome segregation during mitosis. It serves as a crucial structural component that connects the outer kinetochore to the inner kinetochore and helps establish proper chromosome attachment to spindle microtubules.,1. MIS12; 2. MINS12B; 3. MINS12C; 4. MINS12D,1. MIS12; 2. MINS12B; 3. MINS12C; 4. MINS12D,
contextual,Kinetochore Mis12 complex,Human,"Saccharomyces cerevisiae, Drosophila melanogaster",A crucial component of the kinetochore that plays a critical role in chromosome segregation during mitosis and meiosis by providing structural stability and serving as a platform for recruiting other kinetochore proteins,1. MIS12; 2. MIND1 (also known as DSN1); 3. KNL1 (also known as CASC5); 4. NDC80 (also known as HEC1),1. MIS12; 2. DSN1; 3. CASC5; 4. NDC80,
zero-shot,THO complex (TREX complex),Saccharomyces cerevisiae (Budding yeast),Humans,"Plays a crucial role in mRNA export and transcription elongation, facilitating the coupled processes of transcription and mRNA export from the nucleus to the cytoplasm",1. Hpr1; 2. Tho2; 3. Mft1; 4. Thp2,1. HPR1; 2. THO2; 3. MFT1; 4. THP2; Self Confidence Score Calculation:; - Consistency across sources (0.3 * 0.9) = 0.27; - Supporting experimental data (0.3 * 0.8) = 0.24; - Protein-gene mapping accuracy (0.25 * 0.9) = 0.225; - Organism-specific information (0.15 * 0.95) = 0.1425; Total Self Confidence Score: 0.27 + 0.24 + 0.225 + 0.1425 = 0.877,
few-shot,THO complex,Saccharomyces cerevisiae (Budding yeast),Found in humans and other eukaryotes with variations in subunit composition,"Plays a critical role in mRNA export from the nucleus, facilitating transcription-export (TREX) coupling and ensuring efficient and accurate gene expression by connecting transcription and mRNA export processes.",1. Hpr1/Tho2; 2. Tho2; 3. Mft1; 4. Thp2; 5. Tex1,1. HPR1; 2. THO2; 3. MFT1; 4. THP2; 5. TEX1,
contextual,THO complex,Saccharomyces cerevisiae (budding yeast),"The THO complex is conserved in higher eukaryotes, including humans, but the analysis focuses on Saccharomyces cerevisiae.","THO complex is involved in transcription-export (TREX) of mRNA, facilitating the coupling of transcription, mRNA processing, and mRNA export from the nucleus to the cytoplasm.",1. Tho2; 2. Hpr1; 3. Mft1; 4. Thp2,1. THO2; 2. HPR1; 3. MFT1; 4. THP2,(0.95 × 0.3) + (0.90 × 0.3) + (1.00 × 0.25) + (1.00 × 0.15) = 0.285 + 0.27 + 0.25 + 0.15 = **0.955**
zero-shot,Endosomal SNARE complex TLG2-VTI1-TLG1-SNC2,Saccharomyces cerevisiae (budding yeast),None specifically identified for this exact complex configuration,"Mediates membrane fusion and vesicle trafficking within the endosomal system, specifically involved in late Golgi/endosomal membrane fusion events",1. TLG2 (Syntaxin-like protein); 2. VTI1 (Vesicle transport protein); 3. TLG1 (Syntaxin-like protein); 4. SNC2 (Synaptobrevin-like SNARE protein),1. TLG2 gene; 2. VTI1 gene; 3. TLG1 gene; 4. SNC2 gene; 'Self Confidence Score' calculation:; (0.3 * 0.85) + (0.3 * 0.75) + (0.25 * 0.80) + (0.15 * 1.00) = 0.255 + 0.225 + 0.200 + 0.150 = 0.83,
few-shot,Endosomal SNARE complex TLG2-VTI1-TLG1-SNC2,Saccharomyces cerevisiae (Baker's yeast),N/A (complex is specific to Saccharomyces cerevisiae),"Involved in intracellular membrane fusion and vesicle trafficking, specifically in endosomal membrane fusion and protein transport between Golgi and endosomal compartments",1. TLG2 (Syntaxin-like protein); 2. VTI1 (Vesicle transport v-SNARE protein); 3. TLG1 (Syntaxin-like protein); 4. SNC2 (Synaptobrevin-like protein),1. TLG2 (YBR190W); 2. VTI1 (YDR380W); 3. TLG1 (YCR002C); 4. SNC2 (YDL229W),(0.85 × 0.3) + (0.75 × 0.3) + (0.90 × 0.25) + (1.0 × 0.15) = 0.255 + 0.225 + 0.225 + 0.15 = **0.855**
contextual,Endosomal SNARE complex TLG2-VTI1-TLG1-SNC2,Saccharomyces cerevisiae (Budding Yeast),N/A (Complex is specific to S. cerevisiae),"Membrane fusion and vesicle trafficking within the endosomal system, specifically involved in intracellular protein sorting and transport between late Golgi compartments and endosomes",1. TLG2 (Syntaxin-like protein); 2. VTI1 (Vesicle transport v-SNARE protein); 3. TLG1 (Syntaxin-like protein); 4. SNC2 (Synaptobrevin/VAMP family vesicle-trafficking protein),1. TLG2 gene; 2. VTI1 gene; 3. TLG1 gene; 4. SNC2 gene,
zero-shot,Ste12/Dig1/Dig2 Transcriptional Regulatory Complex,Saccharomyces cerevisiae (Baker's yeast),None specifically identified,Regulates mating and invasive growth response by mediating transcriptional activation of target genes in response to mating pheromone signaling,1. Ste12 (Transcription factor); 2. Dig1 (Transcriptional regulator); 3. Dig2 (Transcriptional regulator),1. STE12; 2. DIG1; 3. DIG2; Self Confidence Score Calculation:; (0.3 * 0.85) + (0.3 * 0.80) + (0.25 * 0.90) + (0.15 * 1.00) = 0.255 + 0.240 + 0.225 + 0.150 = 0.87,0.87
few-shot,Ste12/Dig1/Dig2 transcription regulation complex,Saccharomyces cerevisiae (Budding yeast),N/A,Regulates mating and filamentous growth response by mediating transcriptional activation of genes involved in sexual differentiation and cell type-specific developmental processes in response to pheromone signaling.,1. Ste12 (Transcription factor); 2. Dig1 (Transcriptional regulator); 3. Dig2 (Transcriptional regulator),1. STE12; 2. DIG1; 3. DIG2,
contextual,Ste12/Dig1/Dig2 transcription regulation complex,Saccharomyces cerevisiae (Budding yeast),N/A,Regulates mating and invasive growth response by controlling gene expression during pheromone signaling and mitogen-activated protein kinase (MAPK) pathway activation,1. Ste12 (Transcription factor); 2. Dig1 (Transcriptional repressor); 3. Dig2 (Transcriptional repressor),1. STE12; 2. DIG1; 3. DIG2,
zero-shot,TRAPP II Complex,Saccharomyces cerevisiae (Budding Yeast),None specified for this analysis,"Serves as a guanine nucleotide exchange factor (GEF) involved in vesicle tethering and protein trafficking between the Golgi apparatus and endoplasmic reticulum, specifically facilitating intra-Golgi and ER-to-Golgi transport",1. Bet3; 2. Trs20; 3. Trs23; 4. Trs31; 5. Trs33; 6. Trs85; 7. Trs120; 8. Trs130,1. BET3; 2. TRS20; 3. TRS23; 4. TRS31; 5. TRS33; 6. TRS85; 7. TRS120; 8. TRS130; Self Confidence Score Calculation:; (0.3 * 0.9) + (0.3 * 0.8) + (0.25 * 0.85) + (0.15 * 1.0) = 0.27 + 0.24 + 0.2125 + 0.15 = 0.8625,0.86
few-shot,Transport Protein Particle II (TRAPP II) complex',Saccharomyces cerevisiae (Yeast)'; 1.00 × 0.15 = 0.150,"Found in limited forms in mammals, but most extensively characterized in yeast'",Vesicle tethering complex involved in intra-Golgi trafficking and endoplasmic reticulum-to-Golgi transport',- Bet3; - Trs23; - Trs31; - Trs33; - Trs85; - Bet5; - Trs20'; 0.95 × 0.25 = 0.2375,- BET3; - TRS23; - TRS31; - TRS33; - TRS85; - BET5; - TRS20',
contextual,TRAPP II complex,Saccharomyces cerevisiae (Yeast),Present in humans and other eukaryotes with variations,"Trafficking protein particle II complex involved in intracellular protein trafficking, specifically in ER-to-Golgi transport and vesicle tethering",1. Bet3; 2. Trs20; 3. Trs23; 4. Trs31; 5. Trs33; 6. Trs85; 7. Trs120,1. BET3; 2. TRS20; 3. TRS23; 4. TRS31; 5. TRS33; 6. TRS85; 7. TRS120,
zero-shot,CCM Complex,Human,Mouse,"Regulates vascular development, endothelial cell migration, and prevents abnormal blood vessel formation",1. KRIT1 (also known as CCM1); 2. CCM2 (also known as MGC4607); 3. PDCD10 (also known as CCM3),"1. KRIT1 (KREV interaction trapped 1); 2. CCM2 (Cerebral Cavernous Malformations 2); 3. PDCD10 (Programmed Cell Death 10); Self Confidence Score Calculation:; (0.3 * 0.85) + (0.3 * 0.80) + (0.25 * 0.90) + (0.15 * 1.00) = 0.255 + 0.240 + 0.225 + 0.150 = 0.87; The confidence score of 0.87 reflects strong consistency across sources, substantial experimental evidence, accurate protein-gene mapping, and specific focus on human CCM complex.",
few-shot,Cerebral Cavernous Malformation (CCM) Complex,Human,"Mouse, Drosophila melanogaster","Regulates endothelial cell integrity, vascular development, and prevents abnormal blood vessel formation in the brain",1. KRIT1 (Cerebral Cavernous Malformation 1 Protein); 2. CCM2 (Cerebral Cavernous Malformation 2 Protein); 3. PDCD10 (Programmed Cell Death 10 Protein),1. KRIT1 (also known as CCM1); 2. CCM2; 3. PDCD10 (also known as CCM3),
contextual,CCM Complex (Cerebral Cavernous Malformation Complex),Human,"Mouse, Drosophila melanogaster","Regulates endothelial cell-cell junction stability, vascular integrity, and angiogenesis through cell signaling and cytoskeletal organization mechanisms.",1. KRIT1 (Krev interaction trapped 1); 2. CCM2 (Cerebral cavernous malformation 2); 3. PDCD10 (Programmed cell death 10),1. KRIT1 (CCM1); 2. MGC4607 (CCM2); 3. PDCD10 (CCM3),
zero-shot,mu-Calpain (μ-Calpain) Complex,Human,Mouse,"Calcium-dependent intracellular cysteine protease involved in proteolytic degradation of cytoskeletal and signaling proteins, playing crucial roles in cellular remodeling, signal transduction, and apoptotic processes.",1. Calpain-2 catalytic subunit (μ-Calpain); 2. Calpain small subunit 1,1. CAPN2 (encodes μ-Calpain catalytic subunit); 2. CAPNS1 (encodes calpain small regulatory subunit); Self Confidence Score Calculation:; (Consistency across sources × 0.3) + (Supporting experimental data × 0.3) + (Protein-gene mapping accuracy × 0.25) + (Organism-specific specificity × 0.15); = (0.85 × 0.3) + (0.80 × 0.3) + (0.90 × 0.25) + (0.95 × 0.15); = 0.255 + 0.240 + 0.225 + 0.143; = 0.863,0.86
few-shot,μ-Calpain Complex,Human; 1.00 × 0.15 = 0.150,N/A,"A calcium-dependent cysteine protease involved in limited proteolysis of key cellular proteins, playing crucial roles in signal transduction, cell cycle progression, cell migration, and cytoskeletal remodeling.",1. μ-Calpain catalytic subunit (CAPN1); 2. μ-Calpain regulatory subunit (CAPN4),1. CAPN1; 2. CAPN4; Self Confidence Score Calculation:; Consistency of information across sources: 0.85 × 0.30 = 0.255; Supporting experimental data: 0.90 × 0.30 = 0.270; Accuracy of protein-gene mapping: 0.95 × 0.25 = 0.2375,
contextual,Mu-Calpain Complex,Human,"Present in mammals, including mice, with similar functional characteristics","Calcium-dependent cysteine protease involved in limited proteolysis of cytoskeletal and signaling proteins, playing crucial roles in cell motility, signal transduction, cell cycle progression, and apoptotic processes.",1. Calpain-1 (Mu-Calpain catalytic subunit); 2. Calpain small subunit 1,1. CAPN1 (encodes Mu-Calpain catalytic subunit); 2. CAPNS1 (encodes Calpain small subunit 1),(0.90 × 0.3) + (0.85 × 0.3) + (0.95 × 0.25) + (1.00 × 0.15) = 0.27 + 0.255 + 0.2375 + 0.15 = **0.9125**
_zero-shot,GINS Complex,Homo sapiens (Human),"Saccharomyces cerevisiae, Drosophila melanogaster","Essential for DNA replication initiation and progression during S-phase, functioning as a core component of the replicative helicase in eukaryotic cells",1. PSF1 (GINS1); 2. PSF2 (GINS2); 3. PSF3 (GINS3); 4. PGS1 (GINS4),1. GINS1 (encoding PSF1); 2. GINS2 (encoding PSF2); 3. GINS3 (encoding PSF3); 4. GINS4 (encoding PGS1); Self Confidence Score Calculation:; (Consistency across sources: 0.3 × 0.85) + (Experimental data: 0.3 × 0.90) + (Protein-gene mapping: 0.25 × 0.95) + (Organism specificity: 0.15 × 1.00) = 0.255 + 0.270 + 0.2375 + 0.15 = 0.9125,0.91
_few-shot,GINS complex,Human,"Found in various eukaryotes including Saccharomyces cerevisiae, Drosophila melanogaster, and C. elegans","Essential for DNA replication initiation and progression during S-phase of the cell cycle. Specifically acts as a key component of the replicative helicase at DNA replication forks, facilitating DNA unwinding and strand separation.",1. PSF1 (GINS complex subunit 1); 2. PSF2 (GINS complex subunit 2); 3. PSF3 (GINS complex subunit 3); 4. GINS4/SLD5 (GINS complex subunit 4); Corresponding Genes:; 1. GINS1; 2. GINS2; 3. GINS3; 4. GINS4,,(0.90 × 0.30) + (0.85 × 0.30) + (1.00 × 0.25) + (1.00 × 0.15) = 0.27 + 0.255 + 0.25 + 0.15 = **0.925**
_contextual,GINS Complex,Human,"The GINS complex is highly conserved and found in multiple organisms including Saccharomyces cerevisiae, Drosophila melanogaster, and C. elegans.","The GINS complex is a critical component of the eukaryotic DNA replication machinery, playing a crucial role in DNA replication initiation and progression during the S phase of the cell cycle. Specifically, it functions as part of the CMG (Cdc45-MCM-GINS) helicase complex during DNA unwinding and replication fork progression.",1. PSF1 (GINS Complex Subunit 1); 2. PSF2 (GINS Complex Subunit 2); 3. PSF3 (GINS Complex Subunit 3); 4. GNSL4/PGS1 (GINS Complex Subunit 4),1. GINS1 (encoding PSF1); 2. GINS2 (encoding PSF2); 3. GINS3 (encoding PSF3); 4. GINS4 (encoding GNSL4/PGS1),
zero-shot,CMG (Cdc45-MCM-GINS) Helicase Complex,Homo sapiens (Human),Saccharomyces cerevisiae,"DNA replication initiation and elongation during S-phase, unwinding double-stranded DNA during chromosome replication",1. Cdc45 (Cell division cycle 45); 2. MCM2 (Minichromosome maintenance complex component 2); 3. MCM3 (Minichromosome maintenance complex component 3); 4. MCM4 (Minichromosome maintenance complex component 4); 5. MCM5 (Minichromosome maintenance complex component 5); 6. MCM6 (Minichromosome maintenance complex component 6); 7. MCM7 (Minichromosome maintenance complex component 7); 8. GINS1 (GINS Complex Subunit 1); 9. GINS2 (GINS Complex Subunit 2); 10. GINS3 (GINS Complex Subunit 3); 11. GINS4 (GINS Complex Subunit 4),1. CDC45; 2. MCM2; 3. MCM3; 4. MCM4; 5. MCM5; 6. MCM6; 7. MCM7; 8. GINS1; 9. GINS2; 10. GINS3; 11. GINS4; Self Confidence Score Calculation:; (0.3 * 0.85) + (0.3 * 0.80) + (0.25 * 0.90) + (0.15 * 0.95) = 0.255 + 0.240 + 0.225 + 0.143 = 0.863,
few-shot,CMG (Cdc45-MCM-GINS) Helicase Complex,Human,"Saccharomyces cerevisiae, Schizosaccharomyces pombe","Essential DNA replication complex responsible for unwinding the double-stranded DNA during the S phase of the cell cycle, facilitating DNA synthesis and genomic replication",1. CDC45 (Cell Division Cycle 45); 2. MCM2 (Minichromosome Maintenance Complex Component 2); 3. MCM3 (Minichromosome Maintenance Complex Component 3); 4. MCM4 (Minichromosome Maintenance Complex Component 4); 5. MCM5 (Minichromosome Maintenance Complex Component 5); 6. MCM6 (Minichromosome Maintenance Complex Component 6); 7. MCM7 (Minichromosome Maintenance Complex Component 7); 8. GINS1 (GINS Complex Subunit 1); 9. GINS2 (GINS Complex Subunit 2); 10. GINS3 (GINS Complex Subunit 3); 11. GINS4 (GINS Complex Subunit 4); Corresponding Genes:; 1. CDC45; 2. MCM2; 3. MCM3; 4. MCM4; 5. MCM5; 6. MCM6; 7. MCM7; 8. GINS1 (TWSG1); 9. GINS2 (PPAN); 10. GINS3 (PINS); 11. GINS4 (SLD5),,(0.90 × 0.3) + (0.85 × 0.3) + (0.95 × 0.25) + (1.00 × 0.15) = 0.27 + 0.255 + 0.2375 + 0.15 = **0.9125**
contextual,CMG (Cdc45-MCM-GINS) Helicase Complex,Human,"Present in Saccharomyces cerevisiae, Drosophila melanogaster, and C. elegans with similar core components","The CMG helicase complex is a critical molecular machine essential for DNA replication initiation and progression during the S phase of the cell cycle. It unwinds double-stranded DNA during replication, enabling DNA synthesis by DNA polymerases.",1. CDC45 (Cell Division Cycle 45); 2. MCM2 (Minichromosome Maintenance Complex Component 2); 3. MCM3 (Minichromosome Maintenance Complex Component 3); 4. MCM4 (Minichromosome Maintenance Complex Component 4); 5. MCM5 (Minichromosome Maintenance Complex Component 5); 6. MCM6 (Minichromosome Maintenance Complex Component 6); 7. MCM7 (Minichromosome Maintenance Complex Component 7); 8. GINS1 (GINS Complex Subunit 1); 9. GINS2 (GINS Complex Subunit 2); 10. GINS3 (GINS Complex Subunit 3); 11. GINS4 (GINS Complex Subunit 4),1. CDC45; 2. MCM2; 3. MCM3; 4. MCM4; 5. MCM5; 6. MCM6; 7. MCM7; 8. GINS1 (PSMC3IP); 9. GINS2 (TIMELESS); 10. GINS3 (GINS3); 11. GINS4 (GINS4),(0.95 × 0.3) + (0.90 × 0.3) + (0.98 × 0.25) + (1.0 × 0.15) = 0.285 + 0.27 + 0.245 + 0.15 = **0.95**
zero-shot,20S Mitochondrial Small Ribosomal Subunit,Saccharomyces cerevisiae (Baker's yeast),None specific in this analysis,"Protein synthesis within mitochondrial ribosomes, specifically responsible for translating mitochondrial-encoded genes into proteins essential for oxidative phosphorylation and mitochondrial energy production",1. Small Ribosomal Protein S12 (mtS12); 2. Small Ribosomal Protein S13 (mtS13); 3. Small Ribosomal Protein S14 (mtS14); 4. Small Ribosomal Protein S16 (mtS16); 5. Small Ribosomal Protein S18 (mtS18),1. MRPS12; 2. MRPS13; 3. MRPS14; 4. MRPS16; 5. MRPS18; Self Confidence Score Calculation:; (0.3 * 0.85) + (0.3 * 0.75) + (0.25 * 0.80) + (0.15 * 0.90) = 0.255 + 0.225 + 0.200 + 0.135 = 0.815,0.82
few-shot,,,,,,,
contextual,,,,,,,(0.1 × 0.3) + (0.05 × 0.3) + (0.1 × 0.25) + (0.05 × 0.15) = **0.065**
zero-shot,Cardiac Troponin Complex,Human,Mouse,"Regulates muscle contraction by mediating calcium-dependent interactions between actin and myosin in cardiac muscle cells, controlling the cross-bridge cycling during muscle contraction and relaxation.",1. Troponin C (Calcium-binding subunit); 2. Troponin I (Inhibitory subunit); 3. Troponin T (Tropomyosin-binding subunit),"1. TNNC1 (Troponin C1, slow skeletal and cardiac type); 2. TNNI3 (Troponin I3, cardiac type); 3. TNNT2 (Troponin T2, cardiac type); Self Confidence Score Calculation:; (Consistency of sources: 0.3 × 0.95) + (Experimental data: 0.3 × 0.90) + (Protein-gene mapping: 0.25 × 0.95) + (Organism specificity: 0.15 × 1.00) = 0.285 + 0.270 + 0.2375 + 0.15 = 0.9325",0.93
few-shot,Cardiac Troponin Complex,Human,N/A (human-specific analysis),Regulates muscle contraction by modulating calcium-mediated interactions between actin and myosin during cardiac muscle relaxation and contraction,1. Troponin C (cardiac muscle); 2. Troponin I (cardiac muscle); 3. Troponin T (cardiac muscle),1. TNNC1 (Troponin C gene); 2. TNNI3 (Troponin I gene); 3. TNNT2 (Troponin T gene),
contextual,Cardiac Troponin Complex,Human; 1.0 × 0.15,N/A (analysis focused on human cardiac troponin complex),"The cardiac troponin complex is a critical regulatory protein complex in the contractile apparatus of cardiac muscle, responsible for calcium-mediated muscle contraction by modulating the interaction between actin and myosin filaments during the excitation-contraction coupling process.",1. Troponin C (Calcium-binding); 2. Troponin I (Inhibitory); 3. Troponin T (Tropomyosin-binding); 1.0 × 0.25,"1. TNNC1 (Troponin C1, slow skeletal and cardiac type); 2. TNNI3 (Troponin I3, cardiac type); 3. TNNT2 (Troponin T2, cardiac type)",
